# ID	@energy-sum	profasi-local-cached	profasi-local-sidechain-cached	profasi-excluded-volume-cached	profasi-excluded-volume-local-cached	profasi-hydrogen-bond-improved	profasi-hydrophobicity-cached	profasi-sidechain-charge-cached	camshift	rmsd	backbone-dbn	
sample_000000010000_1_0000482.7661	482.76609955772727	12.633225128849137	-300.44982867107893	153.61331546948963	1664.6870736246685	-783.62666423543521	-256.68981686468891	-7.4012048940769404	4.952832328048794e+20	    6.65984	2491.8344371651287	
sample_000000020000_1_0000515.9726	515.97261423608143	19.720960324806736	-308.18678986865854	145.87223193869517	1676.7099679866512	-783.45678896760649	-224.09970874510302	-10.587258432703624	246082243123.802	    6.40067	2510.7781117705026	
sample_000000030000_1_0000541.7228	541.72281450905325	21.797782856308309	-308.6189941490432	164.81989693674993	1669.3893383760571	-738.23719166404646	-259.70553583333515	-7.7224820136373502	4.9682268706681395e+17	    6.13311	2528.1640640834976	
sample_000000040000_1_0000524.8860	524.88600068053051	21.134779464840246	-310.92261133683434	150.11648082016549	1681.0269396242709	-748.50044262855567	-258.62655044203109	-9.3425948213249637	898536205435.31775	    5.86464	2527.8004009464062	
sample_000000050000_1_0000559.2823	559.28231807549287	21.885715827216099	-307.84564157244267	157.57635039462622	1674.294472568153	-733.39658643475764	-244.90612880300404	-8.3258639042980533	3.1429317572018873e+22	    5.59241	2545.8508645100023	
sample_000000060000_1_0000521.5047	521.50473417645628	23.007465900733628	-307.83989570634361	171.13984926885948	1680.7094014058046	-770.58526183575407	-270.29446111547099	-4.6323637413727266	-nan	    5.32694	2546.2360537874847	
sample_000000070000_1_0000608.4697	608.46970009864231	24.161289520306315	-314.80502524547472	198.61123224228089	1680.9561464572234	-730.33124394452932	-244.99867542589828	-5.1240235052660186	1.0200679444816988e+24	    5.16934	2523.7714329101591	
sample_000000080000_1_0000564.4989	564.49889369922039	18.548490078375735	-317.589994565371	174.55253394733444	1691.1864080652911	-709.35299073522856	-286.85973248011578	-5.9858206110655479	8.0168601192305828e+18	    4.87373	2554.872774095842	
sample_000000090000_1_0000576.0112	576.01124537341252	19.207184384652368	-306.98113612009195	163.52808102384526	1691.1767055236867	-685.69363348377442	-300.34536281904616	-4.8805931358592582	-nan	    4.73690	2531.9419053357697	
sample_000000100000_1_0000542.0858	542.08577811504563	21.59133601484799	-301.59507158403267	166.57740235177161	1672.7403986449419	-722.12269354227203	-287.18360569863108	-7.9219880715800874	1.2736936436386475e+33	    4.62621	2545.6327181551433	
sample_000000110000_1_0000526.8299	526.82994645124461	21.239077351091844	-302.88310699667767	143.51958002745997	1674.2444034519256	-719.84235352695964	-283.15906766868102	-6.2885861869143076	1.4002653526524554e+66	    4.53288	2566.6296198429545	
sample_000000120000_1_0000553.7306	553.73056616002168	19.523132148014696	-313.64209861538586	160.01345133488599	1676.4758757577549	-696.11799884524839	-279.91196168540375	-12.609833934595926	-nan	    4.43930	2549.6137622208616	
sample_000000130000_1_0000552.6780	552.6779915039192	25.848943505142337	-310.03897576527743	157.41180529982705	1674.0128935511616	-695.62194329024578	-289.9519907909584	-8.9827410057301229	-nan	    4.38698	2538.4538996213391	
sample_000000140000_1_0000580.4159	580.41587348821099	22.720272834423273	-304.21754351491467	152.362969096988	1681.4804182119135	-678.54379072805727	-286.94367403402146	-6.4427783781203471	4704983124234605	    4.38279	2552.3410548543297	
sample_000000150000_1_0000544.7764	544.77636210192486	20.053407537304381	-306.93650416917779	165.13856699014121	1686.5479524687148	-724.14120662380299	-287.19965228034908	-8.6862018209056231	-nan	    4.30299	2552.9296409156855	
sample_000000160000_1_0000550.4876	550.48762167866505	19.670155707296608	-326.29251482574847	163.76842412522316	1678.7792380707231	-706.83275941377428	-271.60850172484413	-6.9964202602109129	883883932180270.88	    4.22714	2540.4339929921043	
sample_000000170000_1_0000561.4164	561.41641331264088	17.417201776213801	-316.65646788250359	172.96791487432827	1668.8370023692098	-692.79420354889101	-278.99713292515003	-9.3579013505664577	10993126806061948	    4.13960	2531.9782191304398	
sample_000000180000_1_0000589.0603	589.06032421855048	16.640755552206748	-319.10126398349666	194.69253855265848	1678.1901022083525	-695.18490124806658	-278.69748129073463	-7.4794255723693839	-nan	    4.08962	2516.1672395328869	
sample_000000190000_1_0000587.4055	587.40553327061264	18.929690397570525	-316.63771195474754	192.59296238715589	1671.3081332147826	-693.37602606034068	-279.6649027491851	-5.746611964623022	-nan	    4.04527	2535.8582234811647	
sample_000000200000_1_0000558.5168	558.51677530506504	21.867751620123851	-315.99596079385128	178.71652917456635	1689.7785879293453	-723.82546673130435	-284.34415850021014	-7.6805073936046897	-nan	    4.00625	2550.5220781784092	
sample_000000210000_1_0000538.7285	538.72852260194281	20.013751417704665	-316.63297165141927	156.25252607040514	1681.2426336389917	-700.1794023764819	-294.94022701623533	-7.0277874810222771	2030840969.1227915	    4.01454	2531.9734108460602	
sample_000000220000_1_0000531.7108	531.71079333029854	21.128492480528521	-320.00402042943335	150.3232561835629	1672.2819076919823	-691.92023570195158	-293.74898600955612	-6.349620884834156	-nan	    4.00936	2535.9024689257521	
sample_000000230000_1_0000530.4745	530.47454180093564	19.038613934825097	-313.70224224665679	139.99781001628219	1676.8857208505131	-701.23987226689394	-279.84813387329956	-10.657354613834237	8.2256038465485152e+82	    3.99433	2537.3915431311038	
sample_000000240000_1_0000525.5646	525.56460918342498	19.573105527992769	-318.43634011146327	172.57080302829337	1671.485928655334	-716.52052531412551	-295.87999139506923	-7.2283712075371325	38069820.594164126	    4.00904	2525.7250227207933	
sample_000000250000_1_0000494.9750	494.97504254203369	19.268637776915693	-322.21428137768544	163.55215735358507	1669.9940141014035	-732.13505083977134	-295.51890770243824	-7.9715267699755898	2639291290.299861	    3.93380	2533.6265686507086	
sample_000000260000_1_0000546.6650	546.66501122470356	23.201876392176366	-323.89699726337847	171.20200077833081	1652.6318873727673	-686.76885124587693	-281.39199253140174	-8.312912277913842	2842987261.4384508	    3.97426	2518.1866264291739	
sample_000000270000_1_0000542.6740	542.67395466043013	18.58682762495965	-308.57171232090411	149.41503753855329	1674.7636743926535	-702.00274861551986	-278.3353770273543	-11.181746931957928	1.5521095710414283e+25	    3.96307	2520.6512797448681	
sample_000000280000_1_0000503.8291	503.82910279422106	18.775562557746866	-313.90119889626391	133.13754082406538	1681.9750021459122	-735.35725385393346	-275.86592831430079	-4.9346216690051179	-nan	    3.87419	2517.2072041289348	
